,County,Population,White Population,% White,Black Population,% Black,Asian Population,% Asian,Hispanic Population,% Hispanic
1087,"Oldham County, Kentucky",67607,58537,0.8658422944369666,2244,0.033191829248450606,1177,0.017409439850903013,3235,0.047850074696407174
1088,"Owen County, Kentucky",11278,10550,0.9354495477921617,83,0.00735946089732222,18,0.0015960276644795177,251,0.02225571909913105
1089,"Owsley County, Kentucky",4051,3905,0.9639595161688472,14,0.003455936805726981,3,0.0007405578869414959,42,0.010367810417180942
1090,"Pendleton County, Kentucky",14644,13904,0.949467358645179,56,0.0038240917782026767,30,0.00204862059546572,201,0.013725757989620323
1091,"Perry County, Kentucky",28473,26820,0.9419450005268148,375,0.01317037193130334,255,0.008955852913286272,221,0.007761739191514769
1092,"Pike County, Kentucky",58669,55974,0.9540643269869948,496,0.008454209207588334,373,0.006357701682319453,695,0.01184611975660059
1093,"Powell County, Kentucky",13129,12559,0.9565846599131693,66,0.005027039378475131,30,0.002285017899306878,197,0.015004950872115164
1094,"Pulaski County, Kentucky",65034,60111,0.9243011347910324,695,0.010686717716886552,440,0.00676569179198573,1877,0.028861826121720946
1095,"Robertson County, Kentucky",2193,2112,0.9630642954856361,6,0.0027359781121751026,7,0.0031919744642042863,19,0.008663930688554491
1096,"Rockcastle County, Kentucky",16037,15378,0.9589075263453264,60,0.0037413481324437238,30,0.0018706740662218619,172,0.010725197979672009
1097,"Rowan County, Kentucky",24662,22914,0.9291217257318952,383,0.015529965128537831,170,0.006893196010055957,541,0.021936582596707485
1098,"Russell County, Kentucky",17991,16733,0.9300761491857039,113,0.006280918236896226,104,0.005780668111833694,781,0.04341059418598188
1099,"Scott County, Kentucky",57155,48523,0.8489720934301461,2951,0.0516315283002362,594,0.010392791531799492,3103,0.054290963170326306
1100,"Shelby County, Kentucky",48065,38653,0.8041818370955998,2755,0.05731821491729949,369,0.0076771039217725994,5295,0.11016332050348486
1101,"Simpson County, Kentucky",19594,16374,0.8356639787690109,1640,0.0836990915586404,94,0.004797386955190364,648,0.033071348371950596
1102,"Spencer County, Kentucky",19490,17910,0.9189327860441252,299,0.01534120061570036,90,0.004617752693689072,450,0.023088763468445357
1103,"Taylor County, Kentucky",26023,22938,0.8814510240940706,1255,0.04822656880451908,246,0.009453176036583022,720,0.027667832302194214
1104,"Todd County, Kentucky",12243,10354,0.8457077513681287,887,0.07244956301560075,22,0.0017969451931716084,598,0.048844237523482804
1105,"Trigg County, Kentucky",14061,12309,0.8754000426712183,952,0.06770499964440652,27,0.0019202048218476637,317,0.02254462698243368
1106,"Trimble County, Kentucky",8474,7992,0.9431201321689875,30,0.003540240736370073,27,0.003186216662733066,192,0.02265754071276847
1107,"Union County, Kentucky",13668,11873,0.8686713491366695,1041,0.07616330114135206,32,0.002341235001463272,188,0.013754755633596722
1108,"Warren County, Kentucky",134554,99453,0.7391307579113219,12933,0.09611754388572617,7326,0.05444654190882471,9441,0.07016513816014389
1109,"Washington County, Kentucky",12027,10538,0.8761952274050054,659,0.054793381558160804,38,0.00315955766192733,470,0.0390787395027854
1110,"Wayne County, Kentucky",19555,18139,0.9275888519560215,240,0.012273075939657376,62,0.0031705446177448223,902,0.04612631040654564
1111,"Webster County, Kentucky",13017,11440,0.8788507336559883,485,0.03725896904048552,26,0.0019973880310363372,845,0.06491511100868096
1112,"Whitley County, Kentucky",36712,34307,0.9344900849858357,568,0.01547178034430159,207,0.00563848332970146,687,0.01871322728263238
1113,"Wolfe County, Kentucky",6562,6383,0.9727217311795184,27,0.004114599207558671,5,0.0007619628162145687,61,0.009295946357817738
1114,"Woodford County, Kentucky",26871,22701,0.8448141118678129,1248,0.04644412191582003,159,0.005917159763313609,2013,0.07491347549402702
1115,"Acadia Parish, Louisiana",57576,44480,0.7725441156037238,9989,0.17349242740030568,163,0.002831040711407531,1641,0.02850145894122551
1116,"Allen Parish, Louisiana",22750,16327,0.7176703296703296,4102,0.1803076923076923,183,0.008043956043956043,1893,0.08320879120879121
1117,"Ascension Parish, Louisiana",126500,81141,0.6414308300395257,30521,0.24127272727272728,1709,0.013509881422924901,10383,0.08207905138339922
1118,"Assumption Parish, Louisiana",21039,13722,0.6522173107086838,6013,0.28580255715575836,62,0.0029469081230096487,914,0.04344312942630353
1119,"Avoyelles Parish, Louisiana",39693,25625,0.6455798251580883,10706,0.2697201017811705,359,0.009044415891970876,1485,0.03741213816038092
1120,"Beauregard Parish, Louisiana",36549,29529,0.8079290815070179,4111,0.11247913759610385,223,0.006101398123067663,1271,0.03477523324851569
1121,"Bienville Parish, Louisiana",12981,6950,0.5353978892227101,5307,0.40882828749711114,21,0.0016177490177952392,211,0.016254525845466453
1122,"Bossier Parish, Louisiana",128746,81052,0.62954965591164,30099,0.2337859040280863,2396,0.018610286921535428,10237,0.0795131499231044
1123,"Caddo Parish, Louisiana",237848,103457,0.4349710739632034,115298,0.4847549695603915,3206,0.013479196797954996,8381,0.035236789882614104
1124,"Calcasieu Parish, Louisiana",216785,139772,0.644749406093595,55263,0.2549207740387942,3827,0.017653435431418226,11384,0.05251285836197154
1125,"Caldwell Parish, Louisiana",9645,7646,0.7927423535510627,1534,0.15904613789528252,42,0.004354587869362364,221,0.022913426645930535
1126,"Cameron Parish, Louisiana",5617,5232,0.9314580737048246,72,0.012818230372084743,13,0.0023144027060708564,197,0.035072102545842976
1127,"Catahoula Parish, Louisiana",8906,5776,0.6485515382887941,2297,0.25791601167752076,28,0.003143947900291938,614,0.06894228609925893
1128,"Claiborne Parish, Louisiana",14170,7263,0.512561750176429,6184,0.4364149611856034,42,0.0029640084685956247,479,0.03380381086803105
1129,"Concordia Parish, Louisiana",18687,10275,0.5498474875581956,7518,0.40231176753893083,117,0.00626103708460427,459,0.024562530101139828
1130,"De Soto Parish, Louisiana",26812,15284,0.5700432642100552,9621,0.3588318663285096,99,0.0036923765478144113,762,0.028420110398329108
1131,"East Baton Rouge Parish, Louisiana",456781,196069,0.4292407083482019,206681,0.4524728480387757,14499,0.031741688029931193,30551,0.06688325477635891
1132,"East Carroll Parish, Louisiana",7459,2054,0.27537203378468966,5188,0.6955355945837244,19,0.0025472583456227376,115,0.015417616302453412
1133,"East Feliciana Parish, Louisiana",19539,11516,0.589385331900302,7139,0.3653718204616408,48,0.002456625211116229,391,0.020011259532217617
1134,"Evangeline Parish, Louisiana",32350,21354,0.6600927357032458,8664,0.2678207109737249,183,0.005656877897990726,1336,0.04129829984544049
1135,"Franklin Parish, Louisiana",19774,12492,0.6317386467077981,6554,0.3314453322544756,41,0.002073429756245575,276,0.013957722261555578
1136,"Grant Parish, Louisiana",22169,17709,0.7988181695159908,3108,0.14019576886643512,67,0.003022238260634219,1333,0.06012900897649871
1137,"Iberia Parish, Louisiana",69929,39206,0.5606543780119836,23162,0.3312216676915157,1943,0.027785325115474265,3897,0.055727952637675354
1138,"Iberville Parish, Louisiana",30241,14833,0.4904930392513475,13377,0.44234648325121523,123,0.00406732581594524,1418,0.04688998379683212
1139,"Jackson Parish, Louisiana",15031,9967,0.6630962677133924,3956,0.26318940855565165,149,0.009912846783314484,468,0.03113565298383341
1140,"Jefferson Parish, Louisiana",440781,220935,0.5012353073294902,117892,0.26746161926217327,19780,0.04487489252032188,79057,0.17935664196052006
1141,"Jefferson Davis Parish, Louisiana",32250,25066,0.7772403100775194,5148,0.1596279069767442,100,0.0031007751937984496,734,0.02275968992248062
1142,"Lafayette Parish, Louisiana",241753,153363,0.6343788908514062,61086,0.2526793876394502,5268,0.021790836101310013,15983,0.0661129334486025
1143,"Lafourche Parish, Louisiana",97557,71710,0.7350574535912339,14640,0.15006611519419416,773,0.007923572885595089,5672,0.058140369220045715
1144,"LaSalle Parish, Louisiana",14791,11348,0.7672233114731931,1299,0.08782367656007031,252,0.017037387600567912,1402,0.09478737069839767
1145,"Lincoln Parish, Louisiana",48396,26034,0.5379370195883957,18729,0.3869947929580957,685,0.014154062319199934,1754,0.03624266468303165
1146,"Livingston Parish, Louisiana",142282,116855,0.8212915196581437,11268,0.07919483841947682,1123,0.00789277631745407,8791,0.061785749427193885
1147,"Madison Parish, Louisiana",10017,3475,0.3469102525706299,6224,0.6213437156833383,6,0.0005989817310572028,204,0.020365378855944895
1148,"Morehouse Parish, Louisiana",25629,12281,0.479183737172734,12048,0.47009247337001053,96,0.0037457567599204025,381,0.014865972140934098
1149,"Natchitoches Parish, Louisiana",37515,19361,0.5160868985739038,14948,0.39845395175263226,173,0.004611488737838198,1490,0.039717446354791415
1150,"Orleans Parish, Louisiana",383997,126462,0.32933069789607733,208273,0.5423818415248036,10703,0.02787261358812699,31017,0.08077406854741052
1151,"Ouachita Parish, Louisiana",160368,88545,0.5521363364262197,59083,0.3684213808241046,2291,0.014285892447371046,5658,0.03528135288835678
1152,"Plaquemines Parish, Louisiana",23515,14287,0.6075696364022964,4920,0.20922815224324898,1053,0.04477992770571975,2236,0.09508824154794812
1153,"Pointe Coupee Parish, Louisiana",20758,12395,0.5971191829656036,7245,0.349022063782638,65,0.003131322863474323,625,0.030108873687253106
1154,"Rapides Parish, Louisiana",130023,77510,0.5961253009083008,40484,0.3113602977934673,1828,0.01405905109096083,5090,0.03914692016027933
1155,"Red River Parish, Louisiana",7620,4195,0.550524934383202,2965,0.38910761154855644,1,0.00013123359580052493,188,0.024671916010498687
1156,"Richland Parish, Louisiana",20043,11785,0.5879858304645014,7336,0.3660130718954248,50,0.0024946365314573666,400,0.019957092251658932
1157,"Sabine Parish, Louisiana",22155,15036,0.6786729857819905,3529,0.159286842699165,63,0.002843601895734597,710,0.032046941999548634
1158,"St. Bernard Parish, Louisiana",43764,24497,0.5597523078329221,11507,0.2629330042957682,997,0.022781281418517502,6010,0.13732748377662005
1159,"St. Charles Parish, Louisiana",52549,33550,0.6384517307655712,13133,0.2499191231041504,576,0.010961198119850045,4141,0.07880264134426916
1160,"St. Helena Parish, Louisiana",10920,4527,0.4145604395604396,5861,0.5367216117216117,20,0.0018315018315018315,216,0.01978021978021978
1161,"St. James Parish, Louisiana",20192,9973,0.4939084786053883,9523,0.4716224247226624,31,0.0015352614896988906,343,0.016986925515055467
1162,"St. John the Baptist Parish, Louisiana",42477,13877,0.3266944464062905,24305,0.5721920097935353,317,0.00746286225486734,3291,0.0774772229677237
1163,"St. Landry Parish, Louisiana",82540,43611,0.5283620062999758,34360,0.4162830142960989,380,0.004603828446813666,2178,0.026387206203053064
1164,"St. Martin Parish, Louisiana",51767,33259,0.642474935769892,15099,0.29167230088666524,441,0.008518940637858095,1679,0.032433789866130935
1165,"St. Mary Parish, Louisiana",49406,26949,0.5454600655790794,15058,0.3047807958547545,647,0.01309557543618184,4524,0.09156782577014938
1166,"St. Tammany Parish, Louisiana",264570,196641,0.7432475337339834,34356,0.12985599274294138,3898,0.0147333408927694,20844,0.07878444268057602
1167,"Tangipahoa Parish, Louisiana",133157,81336,0.6108278197916744,40039,0.3006901627402239,1003,0.007532461680572557,7242,0.05438692671057473
1168,"Tensas Parish, Louisiana",4147,1744,0.4205449722691102,2250,0.5425608873884736,6,0.0014468290330359296,67,0.016156257535567882
1169,"Terrebonne Parish, Louisiana",109580,69934,0.6382004015331265,21253,0.19394962584413214,1322,0.01206424530023727,7358,0.06714728965139624
1170,"Union Parish, Louisiana",21107,14460,0.6850807788885204,4995,0.23665134789406359,38,0.0018003505945894728,1135,0.053773629601553984
1171,"Vermilion Parish, Louisiana",57359,44477,0.775414494673896,7931,0.13826949563276905,1263,0.02201921232936418,2296,0.040028591851322376
1172,"Vernon Parish, Louisiana",48750,35087,0.7197333333333333,6491,0.13314871794871794,888,0.018215384615384616,4175,0.08564102564102564
1173,"Washington Parish, Louisiana",45463,29943,0.6586234960297385,12858,0.2828233948485582,164,0.0036073290367991556,1410,0.03101423135296835
1174,"Webster Parish, Louisiana",36967,22735,0.6150079800903508,12185,0.32961830822084565,138,0.0037330592149755187,688,0.01861119376741418
1175,"West Baton Rouge Parish, Louisiana",27199,14307,0.5260119857347697,10754,0.3953821831684988,220,0.008088532666642155,1244,0.04573697562410383
1176,"West Carroll Parish, Louisiana",9751,7894,0.8095579940518921,1341,0.13752435647625885,14,0.0014357501794687725,325,0.03332991488052507
1177,"West Feliciana Parish, Louisiana",15310,10883,0.710842586544742,3618,0.2363161332462443,30,0.001959503592423253,651,0.042521227955584585
1178,"Winn Parish, Louisiana",13755,8594,0.6247909850963286,3525,0.25627044711014174,173,0.012577244638313341,1023,0.07437295528898583
1179,"Androscoggin County, Maine",111139,96625,0.8694067788984965,6531,0.05876425017320652,906,0.008151953859581245,2222,0.019992981761577842
1180,"Aroostook County, Maine",67105,62521,0.9316891438789956,447,0.006661202592951345,396,0.0059011996125475,912,0.013590641531927575
1181,"Cumberland County, Maine",303069,264408,0.8724349900517704,12120,0.03999089316294309,7204,0.023770164549986966,8011,0.026432924515539365
1182,"Franklin County, Maine",29456,27356,0.9287072243346007,174,0.005907115697990223,386,0.013104291146116241,407,0.013817218902770233
1183,"Hancock County, Maine",55478,51444,0.927286491942752,355,0.006398932910342839,566,0.01020224233029309,969,0.01746638307076679
1184,"Kennebec County, Maine",123642,113639,0.9190970705747238,919,0.007432749389366073,1227,0.009923812296792352,2552,0.020640235518674884
1185,"Knox County, Maine",40607,37713,0.928731499495161,272,0.006698352500800355,250,0.006156573989706208,672,0.016548870884330286
1186,"Lincoln County, Maine",35237,33215,0.9426171353974515,165,0.004682577972018049,234,0.006640746942134688,395,0.011209807872406845
1187,"Oxford County, Maine",57777,53795,0.9310798414594043,229,0.00396351489346972,275,0.004759679457223462,865,0.014971355383630165
1188,"Penobscot County, Maine",152199,139311,0.9153213884453906,1507,0.009901510522408162,1865,0.01225369417670287,2715,0.017838487769302032
1189,"Piscataquis County, Maine",16800,15572,0.9269047619047619,61,0.003630952380952381,120,0.007142857142857143,261,0.015535714285714286
1190,"Sagadahoc County, Maine",36699,34046,0.92770920188561,314,0.008556091446633423,258,0.007030164309654214,649,0.01768440556963405
1191,"Somerset County, Maine",50477,47184,0.9347623670186421,250,0.004952750757770866,263,0.005210293797174951,656,0.012996017988390752
1192,"Waldo County, Maine",39607,37097,0.9366273638498245,148,0.0037367132072613427,207,0.005226348877723635,559,0.014113666776074936
1193,"Washington County, Maine",31095,27789,0.893680656054028,162,0.005209840810419681,121,0.003891300852227046,667,0.0214503939540119
1194,"York County, Maine",211972,195326,0.9214707602890948,2098,0.009897533636518031,2520,0.011888362613930142,4097,0.019328024456060234
1195,"Allegany County, Maryland",68106,58377,0.8571491498546383,5341,0.07842187178809502,742,0.010894781663876897,1149,0.016870760285437405
1196,"Anne Arundel County, Maryland",588261,377634,0.641949746796065,104473,0.17759633903998395,25504,0.04335490539063443,56796,0.09654898080953862
1197,"Baltimore County, Maryland",854535,452124,0.5290877494777861,255793,0.29933589613064415,54968,0.06432504227445336,61492,0.07195960376110984
1198,"Calvert County, Maryland",92783,69935,0.7537479926279599,12100,0.13041182113102615,1581,0.017039759438690277,4202,0.04528846879277454
1199,"Caroline County, Maryland",33293,24479,0.7352596641936744,4434,0.13318114919052054,350,0.010512720391673926,2820,0.08470249001291563
1200,"Carroll County, Maryland",172891,148621,0.8596225367428033,6482,0.037491830112614304,3775,0.021834566287429653,7745,0.04479701083341527
1201,"Cecil County, Maryland",103725,84806,0.8176042419860208,7803,0.07522776572668113,1247,0.012022174017835624,5450,0.05254278139310677
